amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_en,nameOrig_en,nameDest_en
963966.56,963966.56,0.0,0.0,963966.56,1,2109998,433869
30674.98,30674.98,0.0,0.0,0.0,4,608293,31269
30674.98,30674.98,0.0,326371.7,357046.68,1,4101524,239418
733119.42,733119.42,0.0,0.0,0.0,4,5963695,400492
733119.42,733119.42,0.0,2751163.93,3484283.35,1,3062120,299795
4480592.14,4480592.14,0.0,0.0,0.0,4,624885,547401
4480592.14,4480592.14,0.0,3244885.0,7725477.14,1,5140197,381272
71666.93,71666.93,0.0,0.0,0.0,4,1792050,217011
71666.93,71666.93,0.0,83551.03,155217.96,1,3046137,355440
916886.3,916886.3,0.0,0.0,0.0,4,4031689,62916
916886.3,916886.3,0.0,3233104.45,4149990.75,1,592587,288934
692654.27,692654.27,0.0,0.0,0.0,4,4494157,163428
692654.27,692654.27,0.0,0.0,692654.27,1,5938265,81530
18982.32,18982.32,0.0,0.0,0.0,4,4827356,470871
18982.32,18982.32,0.0,2207295.98,2226278.3,1,5506551,229507
1264551.38,1264551.38,0.0,0.0,0.0,4,1656928,230841
1264551.38,1264551.38,0.0,0.0,1264551.38,1,3143487,137641
50523.78,50523.78,0.0,0.0,0.0,4,1770663,422813
50523.78,50523.78,0.0,0.0,50523.78,1,2335765,44048
230652.43,230652.43,0.0,0.0,0.0,4,383464,202106
230652.43,230652.43,0.0,55063.86,285716.3,1,5767504,165462
130777.09,130777.09,0.0,0.0,0.0,4,4798417,570828
130777.09,130777.09,0.0,0.0,130777.09,1,2107339,132554
2935952.76,2935952.76,0.0,0.0,0.0,4,1153131,397332
2935952.76,2935952.76,0.0,113270.41,3049223.17,1,2905317,479300
9996886.64,9996886.64,0.0,0.0,0.0,4,4475329,94304
9996886.64,9996886.64,0.0,20429.76,10017316.4,1,5984850,94738
595558.89,595558.89,0.0,0.0,0.0,4,4888300,119661
595558.89,595558.89,0.0,5346086.17,5941645.06,1,6081582,566090
65494.78,65494.78,0.0,0.0,0.0,4,4722153,214076
65494.78,65494.78,0.0,422252.51,487747.29,1,1118153,26249
762782.66,762782.66,0.0,0.0,0.0,4,1904777,232060
762782.66,762782.66,0.0,0.0,762782.66,1,1174543,281036
2911505.23,2911505.23,0.0,0.0,0.0,4,2245464,440843
2911505.23,2911505.23,0.0,474059.17,3385564.4,1,1023972,21553
740124.95,740124.95,0.0,0.0,0.0,4,3528036,235088
740124.95,740124.95,0.0,1382863.66,2122988.62,1,1494017,487354
258570.41,258570.41,0.0,0.0,0.0,4,2869614,312088
258570.41,258570.41,0.0,0.0,258570.41,1,3459832,173713
92043.22,92043.22,0.0,0.0,0.0,4,153117,351409
92043.22,92043.22,0.0,3090723.25,3182766.47,1,5644767,227598
2054631.55,2054631.55,0.0,0.0,0.0,4,4822682,366419
2054631.55,2054631.55,0.0,0.0,2054631.55,1,3012291,423773
80397.86,80397.86,0.0,0.0,0.0,4,2757493,45453
80397.86,80397.86,0.0,410068.69,490466.54,1,366814,545276
940957.88,940957.88,0.0,0.0,0.0,4,1849918,325574
940957.88,940957.88,0.0,434097.75,1375055.63,1,5219206,156265
119.65,119.65,0.0,0.0,0.0,4,1634258,436831
119.65,119.65,0.0,1183575.58,1183695.22,1,5609130,153449
128440.4,128440.4,0.0,0.0,0.0,4,1457658,462678
128440.4,128440.4,0.0,1424377.87,1552818.27,1,2933926,201784
598426.68,598426.68,0.0,0.0,0.0,4,5210822,403739
598426.68,598426.68,0.0,46967.11,645393.8,1,3636376,397238
48712.12,48712.12,0.0,0.0,0.0,4,2398672,27782
48712.12,48712.12,0.0,258570.9,307283.02,1,4236014,10083
1290224.84,1290224.84,0.0,0.0,0.0,4,4041591,351428
1290224.84,1290224.84,0.0,0.0,1290224.84,1,4063627,119897
668595.91,668595.91,0.0,0.0,0.0,4,3667758,254364
668595.91,668595.91,0.0,72554.54,741150.46,1,5811921,445525
114627.08,114627.08,0.0,0.0,0.0,4,911779,438265
114627.08,114627.08,0.0,0.0,114627.08,1,5885853,114756
253648.68,253648.68,0.0,0.0,0.0,4,94,283626
253648.68,253648.68,0.0,0.0,253648.68,1,1527427,180222
45758.71,45758.71,0.0,0.0,0.0,4,4560068,97103
45758.71,45758.71,0.0,0.0,45758.71,1,6220394,529119
46291.81,46291.81,0.0,0.0,0.0,4,1998572,511890
46291.81,46291.81,0.0,799108.3,845400.11,1,5318784,122034
5349.74,5349.74,0.0,0.0,0.0,4,5396069,101156
5349.74,5349.74,0.0,585780.87,591130.61,1,4313143,207180
283121.68,283121.68,0.0,0.0,0.0,4,5755449,217822
283121.68,283121.68,0.0,77431.12,360552.79,1,3202542,416701
9468064.05,9468064.05,0.0,0.0,0.0,4,4887915,433514
9468064.05,9468064.05,0.0,100936.07,9569000.12,1,1223345,17295
766257.55,766257.55,0.0,0.0,0.0,4,6040646,13793
766257.55,766257.55,0.0,46141756.44,46908013.99,1,4345132,433950
110528.53,110528.53,0.0,0.0,0.0,4,4075828,557033
110528.53,110528.53,0.0,600331.95,710860.48,1,3333848,851
84007.22,84007.22,0.0,0.0,0.0,4,4971114,1914
84007.22,84007.22,0.0,0.0,84007.22,1,3380058,342493
494446.94,494446.94,0.0,0.0,0.0,4,5993910,147268
494446.94,494446.94,0.0,3324564.1,3819011.04,1,4164307,300014
2429711.09,2429711.09,0.0,0.0,0.0,4,687523,12138
2429711.09,2429711.09,0.0,50934.53,2480645.62,1,5583490,85676
41428.9,41428.9,0.0,0.0,0.0,4,1807242,189664
41428.9,41428.9,0.0,25069.03,66497.93,1,3457759,30036
24853.41,24853.41,0.0,0.0,0.0,4,3069488,152554
24853.41,24853.41,0.0,11435.22,36288.63,1,2572979,459164
2333929.91,2333929.91,0.0,0.0,0.0,4,2567783,356432
2333929.91,2333929.91,0.0,14968753.24,17302683.16,1,3269729,181543
1619313.55,1619313.55,0.0,0.0,0.0,4,817445,405257
1619313.55,1619313.55,0.0,0.0,1619313.55,1,3285077,555609
8730600.58,8730600.58,0.0,0.0,0.0,4,1375946,149528
8730600.58,8730600.58,0.0,256439.26,8987039.84,1,1938885,149584
24522.52,24522.52,0.0,0.0,0.0,4,4595415,502444
24522.52,24522.52,0.0,155677.01,180199.53,1,151788,178840
82535.57,82535.57,0.0,0.0,0.0,4,770358,245000
82535.57,82535.57,0.0,0.0,82535.57,1,890902,406125
54583.71,54583.71,0.0,0.0,0.0,4,1905519,17000
54583.71,54583.71,0.0,0.0,54583.71,1,4013989,250890
619824.64,619824.64,0.0,0.0,0.0,4,4012292,318757
619824.64,619824.64,0.0,1420676.78,2040501.42,1,6319190,435109
120582.86,120582.86,0.0,0.0,0.0,4,2185690,498518
120582.86,120582.86,0.0,322996.71,443579.57,1,3879438,7862
1641792.79,1641792.79,0.0,0.0,0.0,4,1058527,453689
1641792.79,1641792.79,0.0,536929.18,2178721.97,1,1336872,570159
1423627.83,1423627.83,0.0,0.0,0.0,4,4879911,377458
1423627.83,1423627.83,0.0,0.0,1423627.83,1,5632386,371114
1467987.57,1467987.57,0.0,0.0,0.0,4,3404046,99435
1467987.57,1467987.57,0.0,0.0,1467987.57,1,713637,140585
50577.26,50577.26,0.0,0.0,0.0,4,1037515,352636
50577.26,50577.26,0.0,9581426.29,9632003.55,1,887652,413912
420270.22,420270.22,0.0,0.0,0.0,4,549768,53486
420270.22,420270.22,0.0,10608106.66,11028376.88,1,1393646,239791
1321984.45,1321984.45,0.0,0.0,0.0,4,549409,135040
1321984.45,1321984.45,0.0,0.0,1321984.45,1,3185135,395394
14360.12,14360.12,0.0,0.0,0.0,4,4386365,283467
14360.12,14360.12,0.0,8869218.72,8883578.84,1,5723775,369544
51725.86,51725.86,0.0,0.0,0.0,4,1347706,519929
51725.86,51725.86,0.0,31743.54,83469.4,1,5234245,526768
227994.78,227994.78,0.0,0.0,0.0,4,694190,126111
227994.78,227994.78,0.0,0.0,227994.78,1,674040,344746
48516.87,48516.87,0.0,0.0,0.0,4,3808260,50037
48516.87,48516.87,0.0,4433683.27,4482200.14,1,6295736,73890
6749.18,6749.18,0.0,0.0,0.0,4,2680739,302063
6749.18,6749.18,0.0,136928.04,143677.22,1,5873174,72368
619502.08,619502.08,0.0,0.0,0.0,4,5286707,227753
619502.08,619502.08,0.0,4755457.2,5374959.28,1,3718752,275110
6695070.79,6695070.79,0.0,0.0,0.0,4,2940465,527669
6695070.79,6695070.79,0.0,4177322.28,10872393.07,1,3179172,200572
626195.24,626195.24,0.0,0.0,0.0,4,1555403,141943
626195.24,626195.24,0.0,342735.9,968931.14,1,5494931,399232
10000000.0,12140888.35,2140888.35,0.0,0.0,4,191876,314117
10000000.0,10000000.0,0.0,110409.52,10110409.52,1,3409134,137582
2140888.35,2140888.35,0.0,0.0,0.0,4,4188253,124091
2140888.35,2140888.35,0.0,7440.39,2148328.74,1,2293669,235752
1468304.35,1468304.35,0.0,0.0,0.0,4,1685308,39951
1468304.35,1468304.35,0.0,0.0,1468304.35,1,426686,24516
115782.68,115782.68,0.0,0.0,0.0,4,6095670,426852
115782.68,115782.68,0.0,45843.46,161626.14,1,1034799,147924
473387.81,473387.81,0.0,0.0,0.0,4,3490631,433587
473387.81,473387.81,0.0,100129.18,573516.99,1,2778926,502644
25472.32,25472.32,0.0,0.0,0.0,4,5975102,40221
25472.32,25472.32,0.0,0.0,25472.32,1,258384,21045
803441.31,803441.31,0.0,0.0,0.0,4,3257384,522561
803441.31,803441.31,0.0,1006726.81,1810168.11,1,6040239,40050
202952.03,202952.03,0.0,0.0,0.0,4,5491689,243579
202952.03,202952.03,0.0,2738806.2,2941758.22,1,842088,12532
7807640.17,7807640.17,0.0,0.0,0.0,4,5838375,103154
7807640.17,7807640.17,0.0,273879.35,8081519.52,1,4714351,241558
84771.55,84771.55,0.0,0.0,0.0,4,4226956,90407
84771.55,84771.55,0.0,1016318.82,1101090.37,1,4803785,287383
171935.25,171935.25,0.0,0.0,0.0,4,773110,404157
171935.25,171935.25,0.0,1659262.19,1831197.43,1,5120367,163902
397069.12,397069.12,0.0,0.0,0.0,4,5590121,313263
397069.12,397069.12,0.0,0.0,397069.12,1,5776086,7284
331729.06,331729.06,0.0,0.0,0.0,4,941760,284826
331729.06,331729.06,0.0,203752.53,535481.59,1,2413878,435016
5652739.69,5652739.69,0.0,0.0,0.0,4,1989096,379523
5652739.69,5652739.69,0.0,1662631.92,7315371.62,1,6053955,417448
4651.43,4651.43,0.0,0.0,0.0,4,4348700,104965
4651.43,4651.43,0.0,4812422.91,4817074.35,1,5029306,279345
64181.21,64181.21,0.0,0.0,0.0,4,3689050,51634
64181.21,64181.21,0.0,0.0,64181.21,1,4144546,513297
62184.44,62184.44,0.0,0.0,0.0,4,6095502,358783
62184.44,62184.44,0.0,0.0,62184.44,1,4913839,485586
639991.03,639991.03,0.0,0.0,0.0,4,1830748,382654
639991.03,639991.03,0.0,0.0,639991.03,1,2465875,296144
866712.19,866712.19,0.0,0.0,0.0,4,3520397,69476
866712.19,866712.19,0.0,2284736.59,3151448.78,1,6121801,443153
454483.23,454483.23,0.0,0.0,0.0,4,6211905,51053
454483.23,454483.23,0.0,3101746.61,3556229.83,1,3445389,251635
2799902.39,2799902.39,0.0,0.0,0.0,4,5339787,415272
2799902.39,2799902.39,0.0,1895743.5,4695645.89,1,5631431,558257
40819.72,40819.72,0.0,0.0,0.0,4,1809380,289429
40819.72,40819.72,0.0,1455161.15,1495980.87,1,4687859,282843
290491.12,290491.12,0.0,0.0,0.0,4,1407188,535274
290491.12,290491.12,0.0,239594.76,530085.88,1,2093589,98574
145944.8,145944.8,0.0,0.0,0.0,4,5352960,523589
145944.8,145944.8,0.0,122425.15,268369.95,1,1202678,349605
504362.34,504362.34,0.0,0.0,0.0,4,2780157,283178
504362.34,504362.34,0.0,0.0,504362.34,1,2909398,259351
113336.41,113336.41,0.0,0.0,0.0,4,606252,153814
113336.41,113336.41,0.0,0.0,113336.41,1,4390328,425812
161536.55,161536.55,0.0,0.0,0.0,4,2350755,400123
161536.55,161536.55,0.0,5580.01,167116.56,1,3012647,529898
71554.74,71554.74,0.0,0.0,0.0,4,603462,22910
71554.74,71554.74,0.0,527488.43,599043.17,1,2055396,165876
429257.45,429257.45,0.0,0.0,0.0,4,5317014,343521
429257.45,429257.45,0.0,0.0,429257.45,1,333440,351547
307455.42,307455.42,0.0,0.0,0.0,4,101229,95447
307455.42,307455.42,0.0,0.0,307455.42,1,2816038,93247
7539165.76,7539165.76,0.0,0.0,0.0,4,5170012,220262
7539165.76,7539165.76,0.0,63054.95,7602220.71,1,6149895,330853
1576531.53,1576531.53,0.0,0.0,0.0,4,1255768,744
1576531.53,1576531.53,0.0,0.0,1576531.53,1,3286408,102341
4022098.69,4022098.69,0.0,0.0,0.0,4,3038398,363889
4022098.69,4022098.69,0.0,58314.1,4080412.79,1,164691,366233
57658.26,57658.26,0.0,0.0,0.0,4,4662099,394623
57658.26,57658.26,0.0,11688322.73,11745980.99,1,5877295,105131
5388834.64,5388834.64,0.0,0.0,0.0,4,3435945,130356
5388834.64,5388834.64,0.0,218151.69,5606986.33,1,2917633,228979
106290.68,106290.68,0.0,0.0,0.0,4,2521545,495635
106290.68,106290.68,0.0,0.0,106290.68,1,985404,505377
111033.79,111033.79,0.0,0.0,0.0,4,5939024,160109
111033.79,111033.79,0.0,470258.81,581292.59,1,5131683,60377
1938347.14,1938347.14,0.0,0.0,0.0,4,4954526,21620
1938347.14,1938347.14,0.0,294911.92,2233259.06,1,198413,64787
1097309.24,1097309.24,0.0,0.0,0.0,4,4105421,335851
1097309.24,1097309.24,0.0,0.0,1097309.24,1,1434881,303375
929106.32,929106.32,0.0,0.0,0.0,4,2264781,446458
929106.32,929106.32,0.0,559809.62,1488915.94,1,1592318,264707
10000000.0,12113271.99,2113271.99,0.0,0.0,4,3566227,3063
10000000.0,10000000.0,0.0,1476475.64,11476475.64,1,2613777,546353
2113271.99,2113271.99,0.0,0.0,0.0,4,5839272,466799
2113271.99,2113271.99,0.0,1444605.24,3557877.23,1,431079,240462
1001446.44,1001446.44,0.0,0.0,0.0,4,1846300,5011
1001446.44,1001446.44,0.0,0.0,1001446.44,1,2853348,452687
3544.76,3544.76,0.0,0.0,0.0,4,5441228,5090
3544.76,3544.76,0.0,1149120.99,1152665.75,1,1970891,532503
188731.21,188731.21,0.0,0.0,0.0,4,1274296,108397
188731.21,188731.21,0.0,591154.11,779885.32,1,1500591,81561
36956.27,36956.27,0.0,0.0,0.0,4,6218176,128246
36956.27,36956.27,0.0,116628.89,153585.15,1,2522976,141043
152724.32,152724.32,0.0,0.0,0.0,4,1333808,243172
152724.32,152724.32,0.0,0.0,152724.32,1,204626,411070
10000000.0,33441041.46,23441041.46,0.0,0.0,4,6078199,149854
10000000.0,10000000.0,0.0,16889.8,10016889.8,1,402182,535290
10000000.0,23441041.46,13441041.46,0.0,0.0,4,4628958,116999
10000000.0,10000000.0,0.0,0.0,10000000.0,1,4861413,16857
10000000.0,13441041.46,3441041.46,0.0,0.0,4,1995161,202186
10000000.0,10000000.0,0.0,980488.81,10980488.81,1,282088,160374
3441041.46,3441041.46,3441041.46,0.0,0.0,4,6081947,24386
0.0,0.0,0.0,27938.72,27938.72,1,3154454,412086
61505.06,61505.06,0.0,0.0,0.0,4,1939771,13522
61505.06,61505.06,0.0,287479.07,348984.13,1,3086462,439175
7218629.01,7218629.01,0.0,0.0,0.0,4,4467554,176646
7218629.01,7218629.01,0.0,0.0,7218629.01,1,4966837,543592
21332.46,21332.46,0.0,0.0,0.0,4,6023262,139124
21332.46,21332.46,0.0,0.0,21332.46,1,5599149,238008
330756.72,330756.72,0.0,0.0,0.0,4,3406791,310432
330756.72,330756.72,0.0,251495.1,582251.83,1,4875745,302114
234787.38,234787.38,0.0,0.0,0.0,4,1730011,513235
234787.38,234787.38,0.0,3932349.43,4167136.82,1,555873,563601
73053.41,73053.41,0.0,0.0,0.0,4,372067,106455
73053.41,73053.41,0.0,811041.41,884094.82,1,6189865,75214
897875.35,897875.35,0.0,0.0,0.0,4,5594640,395381
897875.35,897875.35,0.0,0.0,897875.35,1,1575996,23207
329055.47,329055.47,0.0,0.0,0.0,4,298347,435510
329055.47,329055.47,0.0,0.0,329055.47,1,3431621,381412
645104.5,645104.5,0.0,0.0,0.0,4,6309478,223014
645104.5,645104.5,0.0,0.0,645104.5,1,5201761,380455
145067.24,145067.24,0.0,0.0,0.0,4,5627180,361150
145067.24,145067.24,0.0,1415212.22,1560279.46,1,6288978,102928
888905.27,888905.27,0.0,0.0,0.0,4,1008969,259572
888905.27,888905.27,0.0,220392.44,1109297.71,1,1378724,415835
932922.6,932922.6,0.0,0.0,0.0,4,5078201,150353
932922.6,932922.6,0.0,400110.15,1333032.75,1,1972776,344057
171651.7,171651.7,0.0,0.0,0.0,4,4981255,336545
171651.7,171651.7,0.0,2336193.5,2507845.2,1,2664575,51894
3288377.47,3288377.47,0.0,0.0,0.0,4,6175,479975
3288377.47,3288377.47,0.0,158090.12,3446467.59,1,1671553,447479
10000000.0,16250438.78,6250438.78,0.0,0.0,4,3293301,321458
10000000.0,10000000.0,0.0,879169.43,10879169.43,1,3384644,59553
6250438.78,6250438.78,0.0,0.0,0.0,4,3384734,480928
6250438.78,6250438.78,0.0,0.0,6250438.78,1,6194405,212292
306505.03,306505.03,0.0,0.0,0.0,4,863377,202055
306505.03,306505.03,0.0,0.0,306505.03,1,672938,74478
64083.54,64083.54,0.0,0.0,0.0,4,696165,402558
64083.54,64083.54,0.0,0.0,64083.54,1,881428,102608
43440.97,43440.97,0.0,0.0,0.0,4,4996216,186641
43440.97,43440.97,0.0,0.0,43440.97,1,5569973,298854
10000000.0,12772043.9,2772043.9,0.0,0.0,4,957455,360893
10000000.0,10000000.0,0.0,759509.55,10759509.55,1,4354540,528553
2772043.9,2772043.9,0.0,0.0,0.0,4,4666041,344222
2772043.9,2772043.9,0.0,2985997.42,5758041.32,1,532705,357228
1091589.88,1091589.88,0.0,0.0,0.0,4,6336913,107823
1091589.88,1091589.88,0.0,375880.91,1467470.79,1,6266880,173878
950766.15,950766.15,0.0,0.0,0.0,4,1970564,111278
950766.15,950766.15,0.0,0.0,950766.15,1,1129266,524138
327773.15,327773.15,0.0,0.0,0.0,4,4726770,473228
327773.15,327773.15,0.0,696949.46,1024722.61,1,1843980,23322
5016884.33,5016884.33,0.0,0.0,0.0,4,5060431,96784
5016884.33,5016884.33,0.0,3425450.21,8442334.54,1,1724949,269647
3542716.02,3542716.02,0.0,0.0,0.0,4,1713723,387995
3542716.02,3542716.02,0.0,4746.62,3547462.65,1,4670646,256866
171572.06,171572.06,0.0,0.0,0.0,4,2808706,548609
171572.06,171572.06,0.0,478287.66,649859.72,1,3370955,267634
10000000.0,19295454.24,9295454.24,0.0,0.0,4,2330397,342929
10000000.0,10000000.0,0.0,1622330.57,11622330.57,1,2946290,558069
9295454.24,9295454.24,0.0,0.0,0.0,4,710307,272371
9295454.24,9295454.24,0.0,486305.42,9781759.67,1,6085919,291616
1600721.32,1600721.32,0.0,0.0,0.0,4,2924973,66481
1600721.32,1600721.32,0.0,0.0,1600721.32,1,3754815,107877
1136374.62,1136374.62,0.0,0.0,0.0,4,6236768,560168
1136374.62,1136374.62,0.0,820273.26,1956647.88,1,350734,379354
1536733.52,1536733.52,0.0,0.0,0.0,4,4010502,368158
1536733.52,1536733.52,0.0,244150.15,1780883.67,1,523092,223254
194876.96,194876.96,0.0,0.0,0.0,4,4654751,209909
194876.96,194876.96,0.0,148344.11,343221.07,1,1156804,76141
749316.7,749316.7,0.0,0.0,0.0,4,6239305,464212
749316.7,749316.7,0.0,129235.97,878552.67,1,3940522,565982
403274.41,403274.41,0.0,0.0,0.0,4,553731,354963
403274.41,403274.41,0.0,0.0,403274.41,1,1023048,98693
198383.8,198383.8,0.0,0.0,0.0,4,5051060,4710
198383.8,198383.8,0.0,2367972.08,2566355.88,1,5694740,21892
3150438.28,3150438.28,0.0,0.0,0.0,4,3025967,52279
3150438.28,3150438.28,0.0,6711.43,3157149.71,1,330228,369337
442460.31,442460.31,0.0,0.0,0.0,4,520509,466104
442460.31,442460.31,0.0,0.0,442460.31,1,4802783,246618
28399.72,28399.72,0.0,0.0,0.0,4,6077838,209708
28399.72,28399.72,0.0,128264.68,156664.4,1,2197503,108112
227668.22,227668.22,0.0,0.0,0.0,4,5940851,432429
227668.22,227668.22,0.0,53722.04,281390.26,1,5821550,563646
272716.64,272716.64,0.0,0.0,0.0,4,1770222,437561
272716.64,272716.64,0.0,1019542.34,1292258.98,1,1932107,472336
674541.55,674541.55,0.0,0.0,0.0,4,4440351,200814
674541.55,674541.55,0.0,13481.42,688022.97,1,1780461,475314
1819405.69,1819405.69,0.0,0.0,0.0,4,3909667,532420
1819405.69,1819405.69,0.0,7549887.38,9369293.07,1,6223317,431286
1685692.11,1685692.11,0.0,0.0,0.0,4,131132,417302
1685692.11,1685692.11,0.0,1005757.39,2691449.5,1,54648,218840
10000000.0,12254417.02,2254417.02,0.0,0.0,4,1302125,88250
10000000.0,10000000.0,0.0,0.0,10000000.0,1,4597727,117405
2254417.02,2254417.02,0.0,0.0,0.0,4,410430,568129
2254417.02,2254417.02,0.0,592897.44,2847314.47,1,121460,301114
10000000.0,12651994.1,2651994.1,0.0,0.0,4,3822229,55854
10000000.0,10000000.0,0.0,128711.99,10128711.99,1,3710518,425001
2651994.1,2651994.1,0.0,0.0,0.0,4,5906168,286606
2651994.1,2651994.1,0.0,0.0,2651994.1,1,3167084,459665
807466.16,807466.16,0.0,0.0,0.0,4,1199558,113575
807466.16,807466.16,0.0,103628.07,911094.22,1,4198961,571163
8104557.88,8104557.88,0.0,0.0,0.0,4,3635207,186440
8104557.88,8104557.88,0.0,0.0,8104557.88,1,4371325,128638
368951.94,368951.94,0.0,0.0,0.0,4,2013664,27589
368951.94,368951.94,0.0,19141.57,388093.51,1,3637386,461156
5271.46,5271.46,0.0,0.0,0.0,4,2625636,520492
5271.46,5271.46,0.0,11605234.19,11610505.64,1,2110179,125276
64557.77,64557.77,0.0,0.0,0.0,4,5802018,551173
64557.77,64557.77,0.0,9899500.06,9964057.83,1,2174211,544435
6545346.16,6545346.16,0.0,0.0,0.0,4,3543788,469016
6545346.16,6545346.16,0.0,272331.73,6817677.89,1,1776067,69690
34502.7,34502.7,0.0,0.0,0.0,4,3436473,51246
34502.7,34502.7,0.0,0.0,34502.7,1,3219986,170793
73929.99,73929.99,0.0,0.0,0.0,4,5466172,378119
73929.99,73929.99,0.0,1640832.48,1714762.47,1,5209620,465696
93483.23,93483.23,0.0,0.0,0.0,4,2741262,476608
93483.23,93483.23,0.0,86882.3,180365.53,1,2541191,321358
168303.36,168303.36,0.0,0.0,0.0,4,280144,406777
168303.36,168303.36,0.0,372764.3,541067.66,1,1543458,206863
1430050.84,1430050.84,0.0,0.0,0.0,4,5005333,421383
1430050.84,1430050.84,0.0,0.0,1430050.84,1,5941700,189750
459.38,459.38,0.0,0.0,0.0,4,4037294,333382
459.38,459.38,0.0,277498.02,277957.4,1,3865118,21261
537025.01,537025.01,0.0,0.0,0.0,4,2444578,389386
537025.01,537025.01,0.0,10631848.04,11168873.06,1,3275814,57104
537539.97,537539.97,0.0,0.0,0.0,4,444287,495884
537539.97,537539.97,0.0,0.0,537539.97,1,3821051,270565
47061.52,47061.52,0.0,0.0,0.0,4,6235828,252744
47061.52,47061.52,0.0,372871.76,419933.28,1,1281142,490944
73110.82,73110.82,0.0,0.0,0.0,4,2655171,70214
73110.82,73110.82,0.0,203551.47,276662.29,1,463035,365699
10000000.0,14886423.05,4886423.05,0.0,0.0,4,431741,42405
10000000.0,10000000.0,0.0,56142.18,10056142.18,1,3226434,11198
4886423.05,4886423.05,0.0,0.0,0.0,4,4898667,214593
4886423.05,4886423.05,0.0,0.0,4886423.05,1,1881121,361689
6295010.28,6295010.28,0.0,0.0,0.0,4,230476,534948
6295010.28,6295010.28,0.0,2848244.08,9143254.36,1,747720,250525
1933121.35,1933121.35,0.0,0.0,0.0,4,2778667,239364
1933121.35,1933121.35,0.0,298353.09,2231474.43,1,6082609,345830
1637875.33,1637875.33,0.0,0.0,0.0,4,2144196,460535
1637875.33,1637875.33,0.0,2042965.58,3680840.92,1,2026129,477747
1467968.73,1467968.73,0.0,0.0,0.0,4,1662063,113838
1467968.73,1467968.73,0.0,0.0,1467968.73,1,105207,363308
134227.05,134227.05,0.0,0.0,0.0,4,43674,40020
134227.05,134227.05,0.0,2789107.98,2923335.03,1,5744250,292913
974452.84,974452.84,0.0,0.0,0.0,4,146121,128895
974452.84,974452.84,0.0,510824.52,1485277.35,1,5309914,225011
1411271.23,1411271.23,0.0,0.0,0.0,4,1401550,360882
1411271.23,1411271.23,0.0,579602.96,1990874.19,1,4140113,408065
198043.93,198043.93,0.0,0.0,0.0,4,3752824,498804
198043.93,198043.93,0.0,17003.34,215047.27,1,1913903,53113
107732.98,107732.98,0.0,0.0,0.0,4,2568787,346516
107732.98,107732.98,0.0,459838.99,567571.96,1,338900,153206
160088.68,160088.68,0.0,0.0,0.0,4,4672104,31565
160088.68,160088.68,0.0,301078.64,461167.32,1,5005743,473457
458845.55,458845.55,0.0,0.0,0.0,4,127110,410039
458845.55,458845.55,0.0,388945.59,847791.14,1,3502564,438464
3009125.59,3009125.59,0.0,0.0,0.0,4,355818,3136
3009125.59,3009125.59,0.0,46901.34,3056026.93,1,1103604,207567
69077.14,69077.14,0.0,0.0,0.0,4,3514988,1042
69077.14,69077.14,0.0,110691.08,179768.22,1,3533750,335452
398157.05,398157.05,0.0,0.0,0.0,4,402217,21812
398157.05,398157.05,0.0,703136.65,1101293.69,1,2893739,242463
7442005.19,7442005.19,0.0,0.0,0.0,4,1698353,219762
7442005.19,7442005.19,0.0,0.0,7442005.19,1,4732326,389314
676913.69,676913.69,0.0,0.0,0.0,4,2259405,310707
676913.69,676913.69,0.0,2202695.62,2879609.32,1,2238594,460573
735329.1,735329.1,0.0,0.0,0.0,4,1076150,106156
735329.1,735329.1,0.0,0.0,735329.1,1,3320975,387559
971133.63,971133.63,0.0,0.0,0.0,4,5043211,9467
971133.63,971133.63,0.0,6456.76,977590.39,1,2786821,49907
6174385.48,6174385.48,0.0,0.0,0.0,4,84205,228638
6174385.48,6174385.48,0.0,4188.79,6178574.27,1,304183,474671
276253.24,276253.24,0.0,0.0,0.0,4,1775130,245220
276253.24,276253.24,0.0,247810.47,524063.71,1,6095023,362410
2163012.63,2163012.63,0.0,0.0,0.0,4,6166337,76548
2163012.63,2163012.63,0.0,0.0,2163012.63,1,1950408,152659
291527.75,291527.75,0.0,0.0,0.0,4,4190390,357889
291527.75,291527.75,0.0,0.0,291527.75,1,619676,14392
953615.38,953615.38,0.0,0.0,0.0,4,4539956,128580
953615.38,953615.38,0.0,0.0,953615.38,1,111944,466615
228416.57,228416.57,0.0,0.0,0.0,4,5650553,321697
228416.57,228416.57,0.0,42676.83,271093.4,1,4984225,119126
49492.39,49492.39,0.0,0.0,0.0,4,5911555,537256
49492.39,49492.39,0.0,0.0,49492.39,1,4519380,191470
166891.51,166891.51,0.0,0.0,0.0,4,3593161,542847
166891.51,166891.51,0.0,0.0,166891.51,1,263135,337021
3887853.15,3887853.15,0.0,0.0,0.0,4,5711900,498850
3887853.15,3887853.15,0.0,3977835.62,7865688.77,1,5019768,89798
3574316.05,3574316.05,0.0,0.0,0.0,4,1215930,93139
3574316.05,3574316.05,0.0,260882.71,3835198.77,1,4505611,326433
66643.99,66643.99,0.0,0.0,0.0,4,1650676,398902
66643.99,66643.99,0.0,26677.15,93321.15,1,1747555,159869
912950.54,912950.54,0.0,0.0,0.0,4,5795536,215448
912950.54,912950.54,0.0,2316416.53,3229367.07,1,2710288,493908
