amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_en,isFraud
30846.84,30846.84,0,851418.16,882265,1,1
107834.85,107834.85,0,0,0,4,1
107834.85,107834.85,0,0,107834.85,1,1
269187.87,269187.87,0,0,0,4,1
269187.87,269187.87,0,0,269187.87,1,1
441873.49,441873.49,0,0,0,4,1
441873.49,441873.49,0,0,441873.49,1,1
1445166.74,1445166.74,0,0,0,4,1
1445166.74,1445166.74,0,11066539.39,12511706.13,1,1
6546019,6546019,0,0,0,4,1
6546019,6546019,0,1342360.08,14782044.54,1,1
424962.9,424962.9,0,0,0,4,1
424962.9,424962.9,0,322327.23,747290.13,1,1
618381.01,618381.01,0,0,0,4,1
618381.01,618381.01,0,856512.38,1474893.39,1,1
15177.97,15177.97,0,0,0,4,1
15177.97,15177.97,0,796115.69,811293.67,1,1
478078.24,478078.24,0,0,0,4,1
478078.24,478078.24,0,0,478078.24,1,1
829645.3,829645.3,0,0,0,4,1
829645.3,829645.3,0,0,829645.3,1,1
120214.74,120214.74,0,0,0,4,1
120214.74,120214.74,0,1512381.47,1632596.21,1,1
634385.97,634385.97,0,0,0,4,1
634385.97,634385.97,0,463366.45,1097752.42,1,1
185238.61,185238.61,0,0,0,4,1
185238.61,185238.61,0,37287.36,222525.97,1,1
1076518.28,1076518.28,0,0,0,4,1
1076518.28,1076518.28,0,2451179.2,3527697.48,1,1
415785.89,415785.89,0,0,0,4,1
415785.89,415785.89,0,2903051.84,3318837.73,1,1
146729.67,146729.67,0,0,0,4,1
146729.67,146729.67,0,0,146729.67,1,1
975389.94,975389.94,0,0,0,4,1
975389.94,975389.94,0,532969.05,1508358.99,1,1
364375.51,364375.51,0,0,0,4,1
364375.51,364375.51,0,1167810.86,1532186.38,1,1
43814.15,43814.15,0,0,0,4,1
43814.15,43814.15,0,4177401.35,4221215.5,1,1
474467.2,474467.2,0,0,0,4,1
474467.2,474467.2,0,121181.01,295538.25,1,1
6391.6,6391.6,0,0,0,4,1
6391.6,6391.6,0,2954292.05,2960683.65,1,1
2299330.46,2299330.46,0,0,0,4,1
2299330.46,2299330.46,0,1403092.21,3736457.5,1,1
342120.59,342120.59,0,0,0,4,1
342120.59,342120.59,0,136141.99,487983.3,1,1
337810.17,337810.17,0,0,0,4,1
337810.17,337810.17,0,2016352.07,2354162.24,1,1
2137134.15,2137134.15,0,0,0,4,1
2137134.15,2137134.15,0,237525.08,2374659.23,1,1
3551022.86,3551022.86,0,0,0,4,1
3551022.86,3551022.86,0,196995.31,3748018.17,1,1
338062.05,338062.05,0,0,0,4,1
338062.05,338062.05,0,237575.75,575637.8,1,1
84312.29,84312.29,0,0,0,4,1
84312.29,84312.29,0,121545.95,205858.24,1,1
1031608.37,1031608.37,0,0,0,4,1
1031608.37,1031608.37,0,0,1031608.37,1,1
61756.82,61756.82,0,0,0,4,1
61756.82,61756.82,0,191770.49,253527.31,1,1
19692.68,19692.68,0,0,0,4,1
19692.68,19692.68,0,0,19692.68,1,1
9198459.96,9198459.96,0,0,0,4,1
9198459.96,9198459.96,0,258747.84,15173859.31,1,1
40388.58,40388.58,0,0,0,4,1
40388.58,40388.58,0,6981191.23,7021579.81,1,1
420330.71,420330.71,0,0,0,4,1
420330.71,420330.71,0,99227.28,519557.99,1,1
161859.16,161859.16,0,0,0,4,1
161859.16,161859.16,0,0,161859.16,1,1
398219.08,398219.08,0,0,0,4,1
398219.08,398219.08,0,0,398219.08,1,1
19226.25,19226.25,0,0,0,4,1
19226.25,19226.25,0,0,19226.25,1,1
282018,282018,0,0,0,4,1
282018,282018,0,2255136.89,2537154.89,1,1
301579.42,301579.42,0,0,0,4,1
301579.42,301579.42,0,125555.26,427134.68,1,1
2070939.88,2070939.88,0,0,0,4,1
2070939.88,2070939.88,0,22160714.25,24231654.14,1,1
17207.65,17207.65,0,0,0,4,1
17207.65,17207.65,0,0,17207.65,1,1
613386.47,613386.47,0,0,0,4,1
613386.47,613386.47,0,11220969.14,11834355.61,1,1
1861928.35,1861928.35,0,0,0,4,1
1861928.35,1861928.35,0,554516.48,2416444.82,1,1
554501.15,554501.15,0,0,0,4,1
554501.15,554501.15,0,225415.81,779916.96,1,1
972142.03,972142.03,0,0,0,4,1
972142.03,972142.03,0,0,972142.03,1,1
723915.85,723915.85,0,0,0,4,1
723915.85,723915.85,0,156579.28,880495.13,1,1
1495203.8,1495203.8,0,0,0,4,1
1495203.8,1495203.8,0,0,1495203.8,1,1
964388.1,964388.1,0,0,0,4,1
964388.1,964388.1,0,572484.42,1536872.53,1,1
170038.31,170038.31,0,0,0,4,1
170038.31,170038.31,0,88268.89,258307.2,1,1
1950022.93,1950022.93,0,0,0,4,1
1950022.93,1950022.93,0,0,1950022.93,1,1
38115,38115,0,0,0,4,1
38115,38115,0,190197.12,228312.12,1,1
5903457.39,5903457.39,0,0,0,4,1
5903457.39,5903457.39,0,25879.97,5929337.36,1,1
9207.38,9207.38,0,0,0,4,1
9207.38,9207.38,0,0,9207.38,1,1
786573,786573,0,0,0,4,1
786573,786573,0,0,786573,1,1
205129.12,205129.12,0,0,0,4,1
205129.12,205129.12,0,480559.02,685688.15,1,1
15560.34,15560.34,0,0,0,4,1
15560.34,15560.34,0,1013358.63,1028918.97,1,1
505580.22,505580.22,0,0,0,4,1
505580.22,505580.22,0,18262.25,523842.47,1,1
88748.63,88748.63,0,0,0,4,1
88748.63,88748.63,0,664794.37,753543,1,1
623152.72,623152.72,0,0,0,4,1
623152.72,623152.72,0,847223.26,1470375.97,1,1
46073.56,46073.56,0,0,0,4,1
46073.56,46073.56,0,1962.98,48036.54,1,1
658637.38,658637.38,0,0,0,4,1
658637.38,658637.38,0,0,658637.38,1,1
119443.3,119443.3,0,0,0,4,1
119443.3,119443.3,0,890204.05,1009647.35,1,1
143340.15,143340.15,0,0,0,4,1
143340.15,143340.15,0,459383.83,602723.98,1,1
343177.04,343177.04,0,0,0,4,1
343177.04,343177.04,0,0,343177.04,1,1
164382.72,164382.72,0,0,0,4,1
164382.72,164382.72,0,445530.63,609913.36,1,1
6515.64,6515.64,0,0,0,4,1
6515.64,6515.64,0,15607.94,22123.59,1,1
373531.87,373531.87,0,0,0,4,1
373531.87,373531.87,0,77985.49,451517.36,1,1
1532281.61,1532281.61,0,0,0,4,1
1532281.61,1532281.61,0,0,1532281.61,1,1
92145.4,92145.4,0,0,0,4,1
92145.4,92145.4,0,388798.48,480943.88,1,1
26478.48,26478.48,0,0,0,4,1
26478.48,26478.48,0,403400.86,429879.34,1,1
4896179.38,4896179.38,0,0,0,4,1
4896179.38,4896179.38,0,462959.29,5359138.67,1,1
596127.11,596127.11,0,0,0,4,1
596127.11,596127.11,0,0,596127.11,1,1
4677358.76,4677358.76,0,0,0,4,1
4677358.76,4677358.76,0,0,4677358.76,1,1
127528.92,127528.92,0,0,0,4,1
127528.92,127528.92,0,0,127528.92,1,1
357824.01,357824.01,0,0,0,4,1
357824.01,357824.01,0,158077.81,515901.82,1,1
3011102.29,3011102.29,0,0,0,4,1
3011102.29,3011102.29,0,1925102.87,4936205.15,1,1
929787.24,929787.24,0,0,0,4,1
929787.24,929787.24,0,8148960.26,9078747.5,1,1
414394.38,414394.38,0,0,0,4,1
414394.38,414394.38,0,900092.02,1314486.4,1,1
253261.36,253261.36,0,0,0,4,1
253261.36,253261.36,0,0,253261.36,1,1
22402.21,22402.21,0,0,0,4,1
22402.21,22402.21,0,192795.07,215197.27,1,1
127018.14,127018.14,0,0,0,4,1
127018.14,127018.14,0,0,127018.14,1,1
114308.2,114308.2,0,0,0,4,1
114308.2,114308.2,0,0,114308.2,1,1
348952.97,348952.97,0,0,0,4,1
348952.97,348952.97,0,203323.19,552276.17,1,1
549159.68,549159.68,0,0,0,4,1
549159.68,549159.68,0,5479220.09,6028379.77,1,1
21279.19,21279.19,0,0,0,4,1
21279.19,21279.19,0,2205.4,23484.59,1,1
540530.08,540530.08,0,0,0,4,1
540530.08,540530.08,0,3707887.19,4248417.27,1,1
101013.32,101013.32,0,0,0,4,1
101013.32,101013.32,0,0,101013.32,1,1
802417.45,802417.45,0,0,0,4,1
802417.45,802417.45,0,49645.31,852062.77,1,1
59829.03,59829.03,0,0,0,4,1
59829.03,59829.03,0,0,59829.03,1,1
237943.62,237943.62,0,0,0,4,1
237943.62,237943.62,0,2391221.01,2629164.62,1,1
908228.29,908228.29,0,0,0,4,1
908228.29,908228.29,0,0,908228.29,1,1
272997.35,272997.35,0,0,0,4,1
272997.35,272997.35,0,0,272997.35,1,1
2231580.5,2231580.5,0,0,0,4,1
2231580.5,2231580.5,0,499195.63,2730776.13,1,1
118499.44,118499.44,0,0,0,4,1
118499.44,118499.44,0,1881892.83,2000392.27,1,1
116940.32,116940.32,0,0,0,4,1
116940.32,116940.32,0,491820.33,608760.65,1,1
927729.13,927729.13,0,0,0,4,1
927729.13,927729.13,0,0,927729.13,1,1
8994286.69,8994286.69,0,0,0,4,1
8994286.69,8994286.69,0,0,8994286.69,1,1
132973.41,132973.41,0,0,0,4,1
132973.41,132973.41,0,0,132973.41,1,1
128936.95,128936.95,0,0,0,4,1
128936.95,128936.95,0,1741561.22,1870498.17,1,1
166271.16,166271.16,0,0,0,4,1
166271.16,166271.16,0,971534.25,1137805.42,1,1
1504870.33,1504870.33,0,0,0,4,1
1504870.33,1504870.33,0,395631.79,1900502.12,1,1
180110.22,180110.22,0,0,0,4,1
180110.22,180110.22,0,0,180110.22,1,1
516355.22,516355.22,0,0,0,4,1
516355.22,516355.22,0,146473.93,662829.14,1,1
291264.2,291264.2,0,0,0,4,1
291264.2,291264.2,0,439892.58,731156.78,1,1
7445820.78,7445820.78,0,0,0,4,1
7445820.78,7445820.78,0,5473995.13,12919815.91,1,1
31374.02,31374.02,0,0,0,4,1
31374.02,31374.02,0,0,31374.02,1,1
142715.07,142715.07,0,0,0,4,1
142715.07,142715.07,0,1012855.59,1155570.66,1,1
1023356.77,1023356.77,0,0,0,4,1
1023356.77,1023356.77,0,2938478.24,3961835.01,1,1
1258706.84,1258706.84,0,0,0,4,1
1258706.84,1258706.84,0,1054367.91,2313074.75,1,1
3309631.1,3309631.1,0,0,0,4,1
3309631.1,3309631.1,0,0,3309631.1,1,1
319974.69,319974.69,0,0,0,4,1
319974.69,319974.69,0,14890.19,334864.88,1,1
98736.52,98736.52,0,0,0,4,1
98736.52,98736.52,0,0,98736.52,1,1
977805.62,977805.62,0,0,0,4,1
977805.62,977805.62,0,0,977805.62,1,1
14279.89,14279.89,0,0,0,4,1
14279.89,14279.89,0,983,0,1,1
80800.21,80800.21,0,0,0,4,1
80800.21,80800.21,0,0,80800.21,1,1
1398633.34,1398633.34,0,0,0,4,1
1398633.34,1398633.34,0,0,1398633.34,1,1
207517.2,207517.2,0,0,0,4,1
207517.2,207517.2,0,0,207517.2,1,1
915672.67,915672.67,0,0,0,4,1
915672.67,915672.67,0,999821.05,1915493.72,1,1
2728625.68,2728625.68,0,0,0,4,1
2728625.68,2728625.68,0,8454424.24,11183049.93,1,1
5963850.34,5963850.34,0,0,0,4,1
5963850.34,5963850.34,0,224597.16,6188447.5,1,1
484772.73,484772.73,0,0,0,4,1
484772.73,484772.73,0,0,484772.73,1,1
257988.47,257988.47,0,0,0,4,1
257988.47,257988.47,0,379488.01,637476.48,1,1
640648.06,640648.06,0,0,0,4,1
640648.06,640648.06,0,1714269.39,2354917.45,1,1
118111.77,118111.77,0,0,0,4,1
118111.77,118111.77,0,0,118111.77,1,1
153607.08,153607.08,0,0,0,4,1
153607.08,153607.08,0,276122.28,429729.36,1,1
178344.25,178344.25,0,0,0,4,1
178344.25,178344.25,0,258287.9,436632.15,1,1
6417789.09,6417789.09,0,0,0,4,1
6417789.09,6417789.09,0,2280633.24,8698422.34,1,1
4129482.96,4129482.96,0,0,0,4,1
4129482.96,4129482.96,0,3271377.92,7400860.88,1,1
63.8,63.8,0,0,0,4,1
63.8,63.8,0,0,63.8,1,1
9772559.35,9772559.35,0,0,0,4,1
9772559.35,9772559.35,0,1968332.75,11740892.1,1,1
6721321.33,6721321.33,0,0,0,4,1
6721321.33,6721321.33,0,85644.25,6806965.58,1,1
1552664.33,1552664.33,0,0,0,4,1
1552664.33,1552664.33,0,3804336.89,5357001.22,1,1
600722.15,600722.15,0,0,0,4,1
600722.15,600722.15,0,2372103.71,2972825.85,1,1
2111475.81,2111475.81,0,0,0,4,1
2111475.81,2111475.81,0,0,2111475.81,1,1
614145.31,614145.31,0,0,0,4,1
614145.31,614145.31,0,0,614145.31,1,1
75734.99,75734.99,0,0,0,4,1
75734.99,75734.99,0,3474246.35,3549981.33,1,1
7454553.06,7454553.06,0,0,0,4,1
7454553.06,7454553.06,0,0,7454553.06,1,1
166456.54,166456.54,0,0,0,4,1
166456.54,166456.54,0,594341.07,760797.62,1,1
154052.34,154052.34,0,0,0,4,1
154052.34,154052.34,0,182065.24,336117.58,1,1
1962548.46,1962548.46,0,0,0,4,1
1962548.46,1962548.46,0,0,1962548.46,1,1
13774.15,13774.15,0,0,0,4,1
13774.15,13774.15,0,3269410.95,3283185.1,1,1
174566.53,174566.53,0,0,0,4,1
174566.53,174566.53,0,1191715.74,1366282.27,1,1
839008.91,839008.91,0,0,0,4,1
839008.91,839008.91,0,364600.35,1203609.26,1,1
275082,275082,0,0,0,4,1
275082,275082,0,0,275082,1,1
10000000,19299230.13,9299230.13,0,0,4,1
10000000,10000000,0,350562.51,10350562.51,1,1
9299230.13,9299230.13,0,0,0,4,1
9299230.13,9299230.13,0,11291600.74,20590830.88,1,1
283429.1,283429.1,0,0,0,4,1
283429.1,283429.1,0,1110.49,284539.58,1,1
375419.35,375419.35,0,0,0,4,1
375419.35,375419.35,0,269939.49,645358.83,1,1
69878.14,69878.14,0,0,0,4,1
69878.14,69878.14,0,41194.19,111072.33,1,1
66550,66550,0,0,0,4,1
66550,66550,0,0,66550,1,1
5338162.8,5338162.8,0,0,0,4,1
5338162.8,5338162.8,0,181895.58,5520058.37,1,1
3592596.97,3592596.97,0,0,0,4,1
3592596.97,3592596.97,0,1512703.69,5105300.66,1,1
42483.97,42483.97,0,0,0,4,1
42483.97,42483.97,0,51495.75,93979.72,1,1
883366.69,883366.69,0,0,0,4,1
883366.69,883366.69,0,2029536.87,2912903.56,1,1
7360.15,7360.15,0,0,0,4,1
7360.15,7360.15,0,556439.41,563799.56,1,1
5952739.3,5952739.3,0,0,0,4,1
5952739.3,5952739.3,0,26300.83,5979040.12,1,1
357226.8,357226.8,0,0,0,4,1
357226.8,357226.8,0,0,357226.8,1,1
74921.74,74921.74,0,0,0,4,1
74921.74,74921.74,0,568763.3,643685.04,1,1
2239461.29,2239461.29,0,0,0,4,1
2239461.29,2239461.29,0,121354.63,2360815.92,1,1
790332.43,790332.43,0,0,0,4,1
790332.43,790332.43,0,2384548.88,3174881.31,1,1
484493.06,484493.06,0,0,0,4,1
484493.06,484493.06,0,750471.66,1234964.72,1,1
251199.91,251199.91,0,0,0,4,1
251199.91,251199.91,0,0,251199.91,1,1
4177467.46,4177467.46,0,0,0,4,1
4177467.46,4177467.46,0,0,4177467.46,1,1
10000000,10653151.55,653151.55,0,0,4,1
10000000,10000000,0,637693.12,10637693.12,1,1
653151.55,653151.55,0,0,0,4,1
653151.55,653151.55,0,47452.25,700603.81,1,1
282332.91,282332.91,0,0,0,4,1
282332.91,282332.91,0,3156776.71,3439109.62,1,1
10358.27,10358.27,0,0,0,4,1
10358.27,10358.27,0,0,10358.27,1,1
5656416.95,5656416.95,0,0,0,4,1
5656416.95,5656416.95,0,0,5656416.95,1,1
376059.27,376059.27,0,0,0,4,1
376059.27,376059.27,0,0,376059.27,1,1
361877.28,361877.28,0,0,0,4,1
361877.28,361877.28,0,380179.71,742056.99,1,1
1438737.78,1438737.78,0,0,0,4,1
1438737.78,1438737.78,0,7014552.73,8453290.51,1,1
45271.85,45271.85,0,0,0,4,1
45271.85,45271.85,0,2725772.32,2771044.17,1,1
122639.34,122639.34,0,0,0,4,1
122639.34,122639.34,0,979453.17,1102092.51,1,1
105733.45,105733.45,0,0,0,4,1
105733.45,105733.45,0,934471.58,1040205.03,1,1
10000000,12056779.24,2056779.24,0,0,4,1
10000000,10000000,0,246819.58,10246819.58,1,1
2056779.24,2056779.24,0,0,0,4,1
2056779.24,2056779.24,0,191822.43,2248601.67,1,1
7428844.46,7428844.46,0,0,0,4,1
7428844.46,7428844.46,0,0,7428844.46,1,1
882011.04,882011.04,0,0,0,4,1
882011.04,882011.04,0,8202.09,890213.13,1,1
261742.96,261742.96,0,0,0,4,1
261742.96,261742.96,0,202735.19,464478.14,1,1
758848.47,758848.47,0,0,0,4,1
758848.47,758848.47,0,9507465.84,10266314.31,1,1
78357.77,78357.77,0,0,0,4,1
78357.77,78357.77,0,10533.98,88891.75,1,1
1082308.05,1082308.05,0,0,0,4,1
1082308.05,1082308.05,0,13646872.52,14729180.57,1,1
3421212.04,3421212.04,0,0,0,4,1
3421212.04,3421212.04,0,57076.37,3478288.41,1,1
140807.76,140807.76,0,0,0,4,1
140807.76,140807.76,0,137903.3,278711.05,1,1
54892.98,54892.98,0,0,0,4,1
54892.98,54892.98,0,0,54892.98,1,1
1742012.06,1742012.06,0,0,0,4,1
1742012.06,1742012.06,0,70881.61,1812893.67,1,1
1276300.86,1276300.86,0,0,0,4,1
1276300.86,1276300.86,0,0,1276300.86,1,1
299016.86,299016.86,0,0,0,4,1
299016.86,299016.86,0,187459.53,486476.39,1,1
1936403.59,1936403.59,0,0,0,4,1
1936403.59,1936403.59,0,10709890.51,12646294.1,1,1
1139165.57,1139165.57,0,0,0,4,1
1139165.57,1139165.57,0,475952.02,1615117.6,1,1
60314.32,60314.32,0,0,0,4,1
60314.32,60314.32,0,181574.4,241888.72,1,1
85113.85,85113.85,0,0,0,4,1
85113.85,85113.85,0,0,85113.85,1,1
1397689.48,1397689.48,0,0,0,4,1
1397689.48,1397689.48,0,0,1397689.48,1,1
60450.18,60450.18,0,0,0,4,1
60450.18,60450.18,0,1696767.08,1757217.26,1,1
174.92,174.92,0,0,0,4,1
174.92,174.92,0,29134.25,29309.17,1,1
10000000,17677120.59,7677120.59,0,0,4,1
10000000,10000000,0,526160.19,10526160.19,1,1
7677120.59,7677120.59,0,0,0,4,1
7677120.59,7677120.59,0,14712164.85,22389285.44,1,1
1891921.94,1891921.94,0,0,0,4,1
1891921.94,1891921.94,0,66224.04,1958145.98,1,1
6513531.58,6513531.58,0,0,0,4,1
6513531.58,6513531.58,0,0,6513531.58,1,1
2115503.99,2115503.99,0,0,0,4,1
2115503.99,2115503.99,0,0,2115503.99,1,1
692895.24,692895.24,0,0,0,4,1
692895.24,692895.24,0,716350.14,1409245.38,1,1
7703574.71,7703574.71,0,0,0,4,1
7703574.71,7703574.71,0,0,7703574.71,1,1
1715635.41,1715635.41,0,0,0,4,1
1715635.41,1715635.41,0,0,1715635.41,1,1
216534.86,216534.86,0,0,0,4,1
216534.86,216534.86,0,10068344.73,10284879.59,1,1
56231.05,56231.05,0,0,0,4,1
56231.05,56231.05,0,0,56231.05,1,1
34162.97,34162.97,0,0,0,4,1
34162.97,34162.97,0,0,34162.97,1,1
703135.43,703135.43,0,0,0,4,1
703135.43,703135.43,0,14781.63,717917.06,1,1
3116889.41,3116889.41,0,0,0,4,1
3116889.41,3116889.41,0,226218.51,3343107.92,1,1
31315.51,31315.51,0,0,0,4,1
31315.51,31315.51,0,3639775.06,3671090.58,1,1
4841332.26,4841332.26,0,0,0,4,1
4841332.26,4841332.26,0,12806.8,4854139.07,1,1
93581.19,93581.19,0,0,0,4,1
93581.19,93581.19,0,0,93581.19,1,1
86258.11,86258.11,0,0,0,4,1
86258.11,86258.11,0,71277.81,157535.92,1,1
155799.82,155799.82,0,0,0,4,1
155799.82,155799.82,0,1605951.92,1761751.74,1,1
3244067.13,3244067.13,0,0,0,4,1
3244067.13,3244067.13,0,94273.57,3338340.7,1,1
916644.03,916644.03,0,0,0,4,1
916644.03,916644.03,0,2026.9,918670.94,1,1
1846748.79,1846748.79,0,0,0,4,1
1846748.79,1846748.79,0,158690.24,2005439.03,1,1
500003.56,500003.56,0,0,0,4,1
500003.56,500003.56,0,0,500003.56,1,1
2701644.17,2701644.17,0,0,0,4,1
2701644.17,2701644.17,0,0,2701644.17,1,1
769619.59,769619.59,0,0,0,4,1
769619.59,769619.59,0,32332.95,801952.54,1,1
5807351.83,5807351.83,0,0,0,4,1
5807351.83,5807351.83,0,34380.89,5841732.72,1,1
520500.14,520500.14,0,0,0,4,1
520500.14,520500.14,0,143040.03,663540.16,1,1
240427.17,240427.17,0,0,0,4,1
240427.17,240427.17,0,41255.61,281682.78,1,1
48774.46,48774.46,0,0,0,4,1
48774.46,48774.46,0,0,48774.46,1,1
972009.75,972009.75,0,0,0,4,1
972009.75,972009.75,0,298095.31,1270105.06,1,1
362672.57,362672.57,0,0,0,4,1
362672.57,362672.57,0,3.51,362676.08,1,1
435867.16,435867.16,0,0,0,4,1
435867.16,435867.16,0,186826.4,622693.55,1,1
902483.91,902483.91,0,0,0,4,1
902483.91,902483.91,0,2271023.91,3173507.82,1,1
199414.45,199414.45,0,0,0,4,1
199414.45,199414.45,0,0,199414.45,1,1
1050635.77,1050635.77,0,0,0,4,1
1050635.77,1050635.77,0,150217.9,1200853.67,1,1
200419.12,200419.12,0,0,0,4,1
200419.12,200419.12,0,4027748.6,4228167.73,1,1
1674146.06,1674146.06,0,0,0,4,1
1674146.06,1674146.06,0,4728174.27,6402320.34,1,1
231978.48,231978.48,0,0,0,4,1
231978.48,231978.48,0,0,231978.48,1,1
89596.79,89596.79,0,0,0,4,1
89596.79,89596.79,0,0,89596.79,1,1
310726.29,310726.29,0,0,0,4,1
310726.29,310726.29,0,1270319.48,1581045.77,1,1
1822772.73,1822772.73,0,0,0,4,1
1822772.73,1822772.73,0,0,2004899.07,1,1
283976.3,283976.3,0,0,0,4,1
283976.3,283976.3,0,41606.6,325582.9,1,1
563149.41,563149.41,0,0,0,4,1
563149.41,563149.41,0,65562.72,628712.13,1,1
811459.21,811459.21,0,0,0,4,1
811459.21,811459.21,0,843227,1654686.21,1,1
1634184.04,1634184.04,0,0,0,4,1
1634184.04,1634184.04,0,664091.47,2298275.51,1,1
10000000,11653144.1,1653144.1,0,0,4,1
10000000,10000000,0,856247.59,10856247.59,1,1
1653144.1,1653144.1,0,0,0,4,1
1653144.1,1653144.1,0,28997.07,1682141.17,1,1
243118.94,243118.94,0,0,0,4,1
243118.94,243118.94,0,67919.77,311038.71,1,1
11630.38,11630.38,0,0,0,4,1
11630.38,11630.38,0,36945.1,48575.48,1,1
174324.94,174324.94,0,0,0,4,1
174324.94,174324.94,0,226694.63,401019.57,1,1
205163.3,205163.3,0,0,0,4,1
205163.3,205163.3,0,0,205163.3,1,1
299172.82,299172.82,0,0,0,4,1
299172.82,299172.82,0,45633,269864.44,1,1
5464727.14,5464727.14,0,0,0,4,1
5464727.14,5464727.14,0,9012.39,5473739.54,1,1
81814.51,81814.51,0,0,0,4,1
81814.51,81814.51,0,203160.15,284974.66,1,1
2923356.25,2923356.25,0,0,0,4,1
2923356.25,2923356.25,0,245463.38,3168819.64,1,1
141410.98,141410.98,0,0,0,4,1
141410.98,141410.98,0,594609.75,736020.74,1,1
4294676.05,4294676.05,0,0,0,4,1
4294676.05,4294676.05,0,1061317.39,5355993.45,1,1
112835.43,112835.43,0,0,0,4,1
112835.43,112835.43,0,857193.78,970029.21,1,1
152314.49,152314.49,0,0,0,4,1
152314.49,152314.49,0,144953.35,297267.84,1,1
530354.58,530354.58,0,0,0,4,1
530354.58,530354.58,0,4728783.51,5259138.09,1,1
82750,82750,0,0,0,4,1
82750,82750,0,0,82750,1,1
1968431,1968431,0,0,0,4,1
1968431,1968431,0,0,1968431,1,1
7466.12,7466.12,0,0,0,4,1
7466.12,7466.12,0,0,7466.12,1,1
200418.1,200418.1,0,0,0,4,1
200418.1,200418.1,0,902091.87,1102509.97,1,1
54725.54,54725.54,0,0,0,4,1
54725.54,54725.54,0,0,54725.54,1,1
243747.83,243747.83,0,0,0,4,1
243747.83,243747.83,0,972569.6,1216317.42,1,1
115125.3,115125.3,0,0,0,4,1
115125.3,115125.3,0,8601839.76,8716965.06,1,1
700523.69,700523.69,0,0,0,4,1
700523.69,700523.69,0,1633037.51,2333561.21,1,1
667733.81,667733.81,0,0,0,4,1
667733.81,667733.81,0,1287353.94,1955087.75,1,1
118462.93,118462.93,0,0,0,4,1
118462.93,118462.93,0,251578.05,370040.99,1,1
821138.21,821138.21,0,0,0,4,1
821138.21,821138.21,0,1944521.52,2765659.73,1,1
385567.18,385567.18,0,0,0,4,1
385567.18,385567.18,0,0,385567.18,1,1
3724.3,3724.3,0,0,0,4,1
3724.3,3724.3,0,477295.98,481020.28,1,1
248123.95,248123.95,0,0,0,4,1
248123.95,248123.95,0,614200.3,862324.25,1,1
449032.97,449032.97,0,0,0,4,1
449032.97,449032.97,0,783117.44,1232150.41,1,1
2344540.14,2344540.14,0,0,0,4,1
2344540.14,2344540.14,0,0,2344540.14,1,1
434006.52,434006.52,0,0,0,4,1
434006.52,434006.52,0,1381449.3,1815455.82,1,1
73946.79,73946.79,0,0,0,4,1
73946.79,73946.79,0,518296.65,592243.44,1,1
503420.67,503420.67,0,0,0,4,1
503420.67,503420.67,0,417119.41,920540.09,1,1
489033.93,489033.93,0,0,0,4,1
489033.93,489033.93,0,0,489033.93,1,1
192815.77,192815.77,0,0,0,4,1
192815.77,192815.77,0,0,192815.77,1,1
187761.76,187761.76,0,0,0,4,1
187761.76,187761.76,0,360353.54,687445.2,1,1
36942.13,36942.13,0,0,0,4,1
36942.13,36942.13,0,31565.8,68507.93,1,1
99458.21,99458.21,0,0,0,4,1
99458.21,99458.21,0,425060.84,524519.05,1,1
284000.25,284000.25,0,0,0,4,1
284000.25,284000.25,0,0,284000.25,1,1
626673.66,626673.66,0,0,0,4,1
626673.66,626673.66,0,1196558.84,1823232.5,1,1
17216.14,17216.14,0,0,0,4,1
17216.14,17216.14,0,30730.87,47947.01,1,1
8317724.27,8317724.27,0,0,0,4,1
8317724.27,8317724.27,0,0,8317724.27,1,1
2983996.6,2983996.6,0,0,0,4,1
2983996.6,2983996.6,0,0,2983996.6,1,1
4445514.2,4445514.2,0,0,0,4,1
4445514.2,4445514.2,0,910628.33,5356142.53,1,1
2784.51,2784.51,0,0,0,4,1
2784.51,2784.51,0,4927905.98,4930690.49,1,1
3070709.95,3070709.95,0,0,0,4,1
3070709.95,3070709.95,0,0,3070709.95,1,1
49076.27,49076.27,0,0,0,4,1
49076.27,49076.27,0,863127.8,912204.07,1,1
330218.85,330218.85,0,0,0,4,1
330218.85,330218.85,0,3257136.04,3587354.89,1,1
70125.14,70125.14,0,0,0,4,1
70125.14,70125.14,0,7303214.4,7373339.54,1,1
259820.39,259820.39,0,0,0,4,1
259820.39,259820.39,0,32888.78,292709.17,1,1
799797.88,799797.88,0,0,0,4,1
799797.88,799797.88,0,4381942.46,5181740.34,1,1
703882.14,703882.14,0,0,0,4,1
703882.14,703882.14,0,100650.86,804533.01,1,1
102256.57,102256.57,0,0,0,4,1
102256.57,102256.57,0,0,102256.57,1,1
1465173.76,1465173.76,0,0,0,4,1
1465173.76,1465173.76,0,0,1465173.76,1,1
6085.3,6085.3,0,0,0,4,1
6085.3,6085.3,0,1219255.67,1225340.97,1,1
1595587.46,1595587.46,0,0,0,4,1
1595587.46,1595587.46,0,7519338.35,9114925.81,1,1
565346.12,565346.12,0,0,0,4,1
565346.12,565346.12,0,331443.76,896789.88,1,1
4104942.7,4104942.7,0,0,0,4,1
4104942.7,4104942.7,0,131668.24,4236610.94,1,1
4961093.21,4961093.21,0,0,0,4,1
